id,created,tweetId,tweets,len,source,topic,tweet_like_count,tweet_retweet_count,tweet_reply_count,hashtags,preprocessing,text,sentiment,country
1.66E+18,2023-05-23 10:11:28+00:00,123654mm,@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 للأسف البنك الاهلي يشوف العملاء من البناء الذاتي متضررين ولا عندهم اي حلول مثل باقي البنوك و�,321,Twitter for iPhone,snbalahli,0,0,0,[],"@Abo__Sadeem @ snbalahli @SaudiHousingCC @majedhogail @ SAMA_GOV @ malwahhabi @modern_11 Unfortunately, the National Bank shows customers of self-construction are damaged and do not have any solutions like the rest of the banks and there is no official st", snbalahli SAMAGOV malwahhabi Unfortunately the National Bank shows customers of selfconstruction are damaged and do not have any solutions like the rest of the banks and there is no official statement for them regarding the additional product for how long and our houses are standing and we pay rent and real estate installments And the biggest disaster we can transfer to second bank,1,Italy
1.66E+18,2023-05-23 10:09:10+00:00,mammdoh11,@snbalahli انا معي بطاقة الوسام الذهبي ماهي الخدمات والمزايا,60,Twitter for Android,snbalahli,0,0,0,[],@ snbalahliI have the gold medal card. What are the services and advantages?, snbalahliI have the gold medal card What are the services and advantages,2,Spain
1.66E+18,2023-05-23 10:09:07+00:00,Dani1980k,"@snbalahli والله لو يوصل الموضوع لا سيدي ولي العهد محمد بن سلمان 
بيحطكم بالسجن واحد واحد على الي تسوونه بالناس",111,Twitter for iPhone,snbalahli,0,0,0,[],"@ snbalahli By God, if he were to communicate the matter, no, my lord, the Crown Prince Mohammed bin Salman. 
Jail you one by one for what you're equating with people.", snbalahli By God if he were to communicate the matter no my lord the Crown Prince Mohammed bin Salman Jail you one by one for what youre equating with people,1,Iraq
1.66E+18,2023-05-23 10:08:54+00:00,yzo_110,"@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 #الدفعه_الاضافيه_الاهلي
 شكراً ل صاحب الحساب اخونا البركاتي على نقل معاناتنا بالتفصيل
 اتمنى ",354,Twitter for Android,snbalahli,0,0,0,['الدفعه_الاضافيه_الاهلي'],"@Abo__Sadeem @ snbalahli@SaudiHousingCC @majedhogail @SAMA_GOV @ malwahhabi @modern_11 # Extra_payment_AlAhli
 Thank you to the account holder, our brother Al Barakati, for conveying our suffering in detail.
 I hope the National Bank moves, makes us an ad", snbalahli malwahhabi ExtrapaymentAlAhli Thank you to the account holder our brother Al Barakati for conveying our suffering in detail hope the National Bank moves makes us an additional payment or allows other banks to buy the debt and cancel the condition of closing the contract or the building is ready for housing ,3,India
1.66E+18,2023-05-23 10:08:47+00:00,ab0o0o0d_00,@snbalahli الرجاء رد خاص وشكرا,30,Twitter for iPhone,snbalahli,0,0,0,[],@ snbalahliPlease reply privately and thank you, snbalahliPlease reply privately and thank you,2,USA
1.66E+18,2023-05-23 10:08:20+00:00,snlshry14,@SaudiHousingCC @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 البنك الاهلي لم يتيح هذا الخدمه. ولكن يتمنا يتيح وييسر نقل المديونيه الى بنوك اخرى فيها خدمات,185,Twitter for iPhone,snbalahli,0,0,0,[],@SaudiHousingCC @Abo__Sadeem @ snbalahli@ majedhogail@SAMA_GOV @ malwahhabi@modern_11 Ahli Bank did not provide this service. But we hope that it allows and facilitates the transfer of debt to other banks with services and solutions, snbalahli majedhogail malwahhabi Ahli Bank did not provide this service But we hope that it allows and facilitates the transfer of debt to other banks with services and solutions,1,Canada
1.66E+18,2023-05-23 10:08:09+00:00,HameedAlharbi8,@SaudiHousingCC @KyundMhdh @Abo__Sadeem @htan531 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 نعم صحيح الوزاره مشكوره  والشكر لمعالي وزير الإسكان لتذليله كافة الصعوبات لتسهيل ,289,Twitter for Android,snbalahli,0,0,0,[],"@ SaudiHousingCC@ KyundMhdh @Abo__Sadeem @ htan531 @ snbalahli @ majedhogail @ SAMA_GOV @ malwahhabi @modern_11 Yes, it is true, the ministry is  thankful to His Excellency the Minister of Housing for overcoming all the difficulties to facilitate the owne", SaudiHousingCC KyundMhdh htan531 snbalahli majedhogail SAMAGOV malwahhabi Yes it is true the ministry is thankful to His Excellency the Minister of Housing for overcoming all the difficulties to facilitate the ownership of citizens but the National Bank shattered our hopes by not activating the additional payment for the selfconstruction of the ministrys lands,3,Aus
1.66E+18,2023-05-23 10:07:53+00:00,mnci_95,@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 جميع البنوك لديها حلول تمويليه الا البنك الاهلي ياخذك و يقفل عليك و يضمن حقه والعميل اخر همه,178,Twitter for iPhone,snbalahli,0,0,0,[],"@Abo__Sadeem @ snbalahli @SaudiHousingCC @ majedhogail @ SAMA_GOV @ malwahhabi @modern_11 All banks have financing solutions, but the National Bank takes you and locks you down and guarantees its right and the customer is the last thing that matters", snbalahli majedhogail SAMAGOV malwahhabi All banks have financing solutions but the National Bank takes you and locks you down and guarantees its right and the customer is the last thing that matters,3,Germany
1.66E+18,2023-05-23 10:07:38+00:00,saeed14144,@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 البنك الاهلي اذن من عجين واذن من طين واحنى تعبنا الاجار وبيوتنا قدام عيونا,160,Twitter for iPhone,snbalahli,0,0,0,[],"@Abo__Sadeem @ snbalahli@ SaudiHousingCC @majedhogail @SAMA_GOV @ malwahhabi @modern_11 Ahli Bank is dough and mud, and we are tired of rent and our houses are before our eyes", snbalahli SaudiHousingCC malwahhabi Ahli Bank is dough and mud and we are tired of rent and our houses are before our eyes,1,Italy
1.66E+18,2023-05-23 10:07:04+00:00,saeed14144,"@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 @as545454 
نرجو النظر من المسؤولين او البنوك لائتاحة شراء ونقل المديونيه مع استمرار الدعم",175,Twitter for iPhone,snbalahli,0,0,0,[],"@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @ malwahhabi@modern_11 @as545454 
Please consider from officials or banks to allow the purchase and transfer of debt while continuing support", malwahhabi Please consider from officials or banks to allow the purchase and transfer of debt while continuing support,2,USA
1.66E+18,2023-05-23 10:06:15+00:00,Alooom30,"RT @Abo__Sadeem: #ثريد |
1️⃣قصة معاناة متعثري البناء الذاتي من البنك الأهلي
#الدفعه_الاضافيه_الاهلي
 @snbalahli  
 @SaudiHousingCC 
 @majed…",140,Twitter for Android,snbalahli,0,38,38,"['ثريد', 'الدفعه_الاضافيه_الاهلي']","RT @Abo__Sadeem: #Thareed |
️The Suffering of Ahlibank Self-Building Defaulters
# Extra_
payment_for_
ahli @snbalahli 
 @ SaudiHousingCC @majed…",RT ️The Suffering of Ahlibank SelfBuilding Laughingbiggrinorlaughwithglassesefaulters Extra paymentfor ahli SaudiHousingCC ,2,Iraq
1.66E+18,2023-05-23 10:04:42+00:00,SAMAcares,"@tayhhAlmotairy @snbalahli عزيزنا العميل شكراً لتواصلكم عبر حساب ساما تهتم ، بإمكانك رفع الطلب الخاص بك عن طريق زيارة الموقع التالي 
https://t.co/6k2mwNbw80",156,TweetDeck Web App,snbalahli,0,0,0,[],"@tayhhAlmotairy @ snbalahliDear Customer, Thank you for contacting us through your Sama Care account, you can submit your application by visiting the following website 
https://t.co/6k2mwNbw80", snbalahliLaughingbiggrinorlaughwithglassesear Customer Thank you for contacting us through your Sama Care account you can submit your application by visiting the following website ,2,Iran
1.66E+18,2023-05-23 10:02:13+00:00,yzo_110,"RT @Abo__Sadeem: #ثريد |
1️⃣قصة معاناة متعثري البناء الذاتي من البنك الأهلي
#الدفعه_الاضافيه_الاهلي
 @snbalahli  
 @SaudiHousingCC 
 @majed…",140,Twitter for Android,snbalahli,0,38,38,"['ثريد', 'الدفعه_الاضافيه_الاهلي']","RT @Abo__Sadeem: #Thareed |
️The Suffering of Ahlibank Self-Building Defaulters
# Extra_
payment_for_
ahli @snbalahli 
 @ SaudiHousingCC @majed…",RT ️The Suffering of Ahlibank SelfBuilding Laughingbiggrinorlaughwithglassesefaulters Extra paymentfor ahli SaudiHousingCC ,2,Qatar
1.66E+18,2023-05-23 10:00:47+00:00,KyundMhdh,RT @Abo__Sadeem: @SaudiHousingCC @my__b3 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 ما قصرتوا لكن البنك الأهلي @snbalahli غير…,140,Twitter for iPhone,snbalahli,0,1,1,[],"RT @Abo__Sadeem: @ SaudiHousingCC@my__ b3 @ snbalahli @majedhogail @ SAMA_GOV @ malwahhabi @modern_11 You did not fail, but the National Bank @ snbalahliis not...",RT SaudiHousingCC b3 snbalahli SAMAGOV malwahhabi You did not fail but the National Bank snbalahliis not,3,Oman
1.66E+18,2023-05-23 10:00:46+00:00,dido12112,@snbalahli انا مخصوم على رسوم بطاقة نظر لكوني اغلقتها لوجود عملية احتيال ، الادهى والامر تاخذون رسوم على اصدار بطاقة غير واضحة المعالم بالاحرف و�,179,Twitter for Android,snbalahli,0,0,0,[],"@ snbalahliI am deducted from the fees of a sight card because I closed it because of a scam , the worst and the matter is that you take a fee for issuing an indefinite card in letters and numbers who solves my problem!!!?
@SAMA_GOV", snbalahliI am deducted from the fees of sight card because closed it because of scam the worst and the matter is that you take fee for issuing an indefinite card in letters and numbers who solves my problem ,1,Germany
1.66E+18,2023-05-23 09:58:44+00:00,Mzagihilali,@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 ليس هناك أي حلول وطرح الدفعه الإضافيمن بنك الاهلي  وكذالك المستفيد 140 لايمكن التحويل لبنك آخر,267,Twitter for Android,snbalahli,0,0,0,[],"@Abo__Sadeem @ snbalahli @ SaudiHousingCC @ majedhogail @SAMA_GOV @malwahhabi @modern_11 There are no solutions and the additional payment is offered by Al-Ahli Bank, as well as the beneficiary 140. It is not possible to transfer to another bank as if it ", snbalahli SaudiHousingCC majedhogail There are no solutions and the additional payment is offered by AlAhli Bank as well as the beneficiary It is not possible to transfer to another bank as if it is intended to link the customer to this bank so that he can not transfer to another bank affected by the last customer,2,USA
1.66E+18,2023-05-23 09:55:50+00:00,Dani1980k,"@snbalahli ايش قاعدين تسوو بالناس ولا في حسيب ولا رقيب عليكم 
البنوك في تطور وانتم الى الاسواء 
مابقى محامي بالبنك ولابقى مدير ولابقى مدير شئون قا",248,Twitter for iPhone,snbalahli,0,0,0,[],"@ snbalahli What are you living in? Tsu with people, not with Hasib, not with a supervisor over you? 
Banks are evolving, and you're getting worse. 
I remain a lawyer in the bank and I remain a manager and I remain a director of legal affairs and do not r", snbalahli What are you living in Tsu with people not with Hasib not with supervisor over you Banks are evolving and youre getting worse I remain lawyer in the bank and remain manager and remain director of legal affairs and do not resolve the issue Yeah who solves it then Unfortunately your places are incompetent and no one has turned away from you,1,Spain
1.66E+18,2023-05-23 09:54:59+00:00,bwyws4,@snbalahli نصيحه لوجه الله تعالى لأ أحد يتعامل مع البنك الاهلي أنا  انخصم مني مبلغ من المال من أكثر من 20 يوم ولم يرجع لي حسابي حتى الان مع العلم اني,281,Twitter for Android,snbalahli,0,0,0,[],"@ snbalahli A tip to the face of God Almighty that no one deals with the National Bank. I have been deducted an amount of money from me for more than 20 days and my account has not been returned to me yet, knowing that I have a certified statement from th", snbalahli tip to the face of God Almighty that no one deals with the National Bank have been deducted an amount of money from me for more than days and my account has not been returned to me yet knowing that have certified statement from the same bank showing the amount that was deducted from me but there is no life for those who call every day They stall in me they open complaint and stand complaint and nothing new,3,Iraq
1.66E+18,2023-05-23 09:53:55+00:00,saeed14144,@SaudiHousingCC @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 الجهه الممول ملتزمه بالصمت,112,Twitter for iPhone,snbalahli,0,0,0,[],@SaudiHousingCC @Abo__Sadeem @ snbalahli@ majedhogail @SAMA_GOV @ malwahhabi @modern_11 The funding body is committed to silence, snbalahli majedhogail malwahhabi The funding body is committed to silence,2,Iran
1.66E+18,2023-05-23 09:53:31+00:00,SaudiHousingCC,"@Abo__Sadeem @my__b3 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 تحية طيبة،
 عزيزي
سعياً منا لتوفير أفضل الحلول التمويلية لتسهيل رحلة التملك لأهالينا المستفيدين ",265,Qualtrics Social Connect,snbalahli,0,0,0,[],"@Abo__Sadeem @my__b3 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 Greetings,
 
In an effort to provide the best financing solutions to facilitate the ownership journey for our beneficiaries, the additional payment was made available to the ben", Greetings In an effort to provide the best financing solutions to facilitate the ownership journey for our beneficiaries the additional payment was made available to the beneficiaries of the selfconstruction product during the period of the financing contract,3,Italy
1.66E+18,2023-05-23 09:53:04+00:00,tayhhAlmotairy,"@SAMAcares 
السلام  عليكم 
تم الاختلاس مني مبلغ حوالي25 الف ريال عن طريق حسابي البنكي في بنك @snbalahli .. راجعت البنك 3 شهور والى الان لم يتم استرجاع  اي م",274,Twitter for iPhone,snbalahli,0,0,0,[],"@ SAMAcaresPeace 
be upon you 
An amount of about 25 thousand riyals was embezzled from me through my bank account in the bank @ snbalahli.. I checked with the bank 3 months and so far no amount has been recovered. All the bank fans tell me to call the cu", SAMAcaresPeace be upon you An amount of about thousand riyals was embezzled from me through my bank account in the bank snbalahli checked with the bank months and so far no amount has been recovered All the bank fans tell me to call the customer service and call them they say the problem is from your account you leaked your data and this is not true,1,Germany
1.66E+18,2023-05-23 09:53:00+00:00,Mohamed98638818,@snbalahli لدي مشكلة تم سداد مبلغ بالزيادة في حساب التمويل التأجيري وتمت عمل طلب لإسترداد المبلغ من قبل البنكوتم الموافقة عليه   وكانت الافاده بأ,291,Twitter for Android,snbalahli,0,0,0,[],"@ snbalahli I have a problem. An amount was overpaid in the rental finance account, and a request for a refund was made by the bank, and it   was approved. The statement was that the amount will be refunded within 5 working days, and now the period has ex", snbalahli have problem An amount was overpaid in the rental finance account and request for refund was made by the bank and it was approved The statement was that the amount will be refunded within working days and now the period has exceeded and the amount has not been refunded The amount was reported more than once to the customer service and the amount was not returned in my account Why is all this,3,Italy
1.66E+18,2023-05-23 09:52:54+00:00,SaudiHousingCC,"@saeed14144 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 مرحبا، 

سعياً لتوفير أنسب الحلول التمويلية لأهالينا المستفيدين، بإمكان مستفيدي البناء الذاتي",277,Qualtrics Social Connect,snbalahli,0,0,0,[],"@saeed14144 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @ malwahhabi@modern_11 Hello, 

In order to provide the most appropriate financing solutions to our beneficiaries, the beneficiaries of the self-construction can receive the additional payment dur", malwahhabi Hello In order to provide the most appropriate financing solutions to our beneficiaries the beneficiaries of the selfconstruction can receive the additional payment during the period of the financing contract after the approval of the funding entity and the submission of the necessary documents,3,Spain
1.66E+18,2023-05-23 09:52:07+00:00,Abo__Sadeem,@SaudiHousingCC @my__b3 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 ما قصرتوا لكن البنك الأهلي @snbalahli غير متعاون في إتاحة منتج الدفعة الإضافية يبقى عليكم حثهم بشكل �,200,Twitter for Android,snbalahli,1,1,1,[],"@SaudiHousingCC @my__ b3 @ snbalahli @majedhogail @SAMA_GOV @ malwahhabi @modern_11 You have not failed, but Ahli Bank @ snbalahli is not cooperating in making the additional payment product available, so you should urgently urge them to open the product.", b3 snbalahli malwahhabi You have not failed but Ahli Bank snbalahli is not cooperating in making the additional payment product available so you should urgently urge them to open the product,3,USA
1.66E+18,2023-05-23 09:51:50+00:00,Dani1980k,"@snbalahli متى بتحلو موضوعي الي له ٨ اشهر معلق 
كل يوم ترسلو لي تم تصعيد طلبك ياخي انتو تطالبو الناس با فلوسكم واذا دفعناها ماتخلصو اجرائات ياخي خ�",216,Twitter for iPhone,snbalahli,0,0,0,[],"@ snbalahliWhen does my subject matter get to be 8 months suspended? 
Every day you send me your request has been escalated, brother, you are demanding people with your money and if you pay it, you will not get rid of procedures, brother, fear your Lord f", snbalahliWhen does my subject matter get to be months suspended Every day you send me your request has been escalated brother you are demanding people with your money and if you pay it you will not get rid of procedures brother fear your Lord for me months hanging smile from you and am unable to complete the procedures of the car because of you,1,Iran
1.66E+18,2023-05-23 09:51:39+00:00,Abdulaziz1410A,@snbalahli @SNBCares عندي عملية سحب فاشلة وتم رفع شكوى على نفس العملية بتاريخ 2023/05/10 وبعد الانتظار يتم اغلق الشكوى دون مبرر بتاريخ 2023/05/22(مرفق رسالة ال�,284,Twitter for iPhone,snbalahli,0,0,0,[],"@snbalahli @ SNBCares I have a failed withdrawal process and a complaint was filed on the same process on 10/05/2023 and after waiting, the complaint is closed without justification on 22/05/2023 (enclosed the closure letter) knowing that the complaint bo", SNBCares have failed withdrawal process and complaint was filed on the same process on and after waiting the complaint is closed without justification on enclosed the closure letter knowing that the complaint box was entered on AlAhly Online and the banks response or notes were empty ,1,India
1.66E+18,2023-05-23 09:51:34+00:00,ena68160517,"RT @mnci_95: #الدفعه_الاضافيه_الاهلي

ارجوكم اكتبوا ماهو في صالح العميل لدى البنك الاهلي 
وقفوا معنا .. مالنا حيله الا هنا 
متضررين ندفع اق…",140,Twitter for Android,snbalahli,0,12,12,['الدفعه_الاضافيه_الاهلي'],"RT @ mnci_95: # The_extra_payment_is_civil

Please write what is in favor of the customer at the National Bank 
Stand with us , our money's on the line here. 
Damaged we pay the most…",RT mnci95 Theextrapaymentiscivil Please write what is in favor of the customer at the National Bank Stand with us our moneys on the line here Laughingbiggrinorlaughwithglassesamaged we pay the most…,3,USA
1.66E+18,2023-05-23 09:50:55+00:00,ena68160517,RT @Abo__Sadeem: @SaudiHousingCC @snlshry14 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 لكن البنك الأهلي لم يتيح الدفعة الإضاف…,140,Twitter for Android,snbalahli,0,4,4,[],RT @Abo__Sadeem: @ SaudiHousingCC@ snlshry14@ snbalahli @majedhogail @SAMA_GOV @ malwahhabi @modern_11 But the National Bank did not allow the additional payment...,RT SaudiHousingCC snlshry14 snbalahli malwahhabi But the National Bank did not allow the additional payment,2,Canada
1.66E+18,2023-05-23 09:50:44+00:00,my__b3,"RT @Abo__Sadeem: #ثريد |
1️⃣قصة معاناة متعثري البناء الذاتي من البنك الأهلي
#الدفعه_الاضافيه_الاهلي
 @snbalahli  
 @SaudiHousingCC 
 @majed…",140,Twitter for iPhone,snbalahli,0,38,38,"['ثريد', 'الدفعه_الاضافيه_الاهلي']","RT @Abo__Sadeem: #Thareed |
️The Suffering of Ahlibank Self-Building Defaulters
# Extra_
payment_for_
ahli @snbalahli 
 @ SaudiHousingCC @majed…",RT ️The Suffering of Ahlibank SelfBuilding Laughingbiggrinorlaughwithglassesefaulters Extra paymentfor ahli SaudiHousingCC ,2,Germany
1.66E+18,2023-05-23 09:50:35+00:00,SaudiHousingCC,"@ena68160517 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 مرحباً،
سعياً منا لتوفير أفضل الحلول التمويلية لتسهيل رحلة التملك لأهالينا المستفيدين تم إتا�",260,Qualtrics Social Connect,snbalahli,0,0,0,[],"@ena68160517 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @ malwahhabi@modern_11 Hello,
In an effort to provide the best financing solutions to facilitate the ownership journey for our beneficiaries, the additional payment was made available to the bene", malwahhabi Hello In an effort to provide the best financing solutions to facilitate the ownership journey for our beneficiaries the additional payment was made available to the beneficiaries of the selfconstruction product during the financing contract period,3,Italy
1.66E+18,2023-05-23 09:50:19+00:00,ena68160517,RT @faisal_10_ok: لا يعلم البنك الاهلي @snbalahli كم من مواطن ينتظر الدفعه الاضافه ممن تعثروا ولم يكملوا منازلهم وتحقيق احلامهم بنزول هذا ا…,140,Twitter for Android,snbalahli,0,7,7,[],RT @faisal_10_ok: The National Bank @ snbalahli does not know how many citizens are waiting for the additional payment from those who stumbled and did not complete their homes and achieve their dreams of getting off this...,RT The National Bank snbalahli does not know how many citizens are waiting for the additional payment from those who stumbled and did not complete their homes and achieve their dreams of getting off this,3,Spain
1.66E+18,2023-05-23 09:50:05+00:00,ena68160517,"RT @kyd2060787: #المسجد_الحرام #الدفعه_الاضافيه_الاهلي
 مافي رجل صاحب احساس يستنكر الوضع الي عايشينه مع البنك الاهلي في موضوع الدفعات الاضا…",140,Twitter for Android,snbalahli,0,2,2,"['المسجد_الحرام', 'الدفعه_الاضافيه_الاهلي']","RT @ kyd2060787: # Masjid_al-Haram #Al-Ahli_extra_payment
 There is no man with a sense of disapproval of the situation that we have experienced with the National Bank in the subject of payments as well…",RT kyd2060787 MasjidalHaram There is no man with sense of disapproval of the situation that we have experienced with the National Bank in the subject of payments as well…,3,Iraq
1.66E+18,2023-05-23 09:49:54+00:00,SaudiHousingCC,"@my__b3 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 تحية طيبة،
سعياً منا لتوفير أفضل الحلول التمويلية لتسهيل رحلة التملك لأهالينا المستفيدين تم إتا�",258,Qualtrics Social Connect,snbalahli,0,0,0,[],"@my__b3 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 Greetings,
In an effort to provide the best financing solutions to facilitate the ownership journey for our beneficiaries, the additional payment was made available to the benef", Greetings In an effort to provide the best financing solutions to facilitate the ownership journey for our beneficiaries the additional payment was made available to the beneficiaries of the selfconstruction product during the financing contract period,3,India
1.66E+18,2023-05-23 09:49:28+00:00,ena68160517,RT @s_awaf: @Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 نرجوا من البنك الاهلي ايجاد الحلول وإتاحة…,140,Twitter for Android,snbalahli,0,4,4,[],RT @s_awaf: @Abo__Sadeem @ snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @ malwahhabi @modern_11 We hope that the National Bank will find solutions and provide…,RT snbalahli malwahhabi We hope that the National Bank will find solutions and provide…,2,USA
1.66E+18,2023-05-23 09:49:25+00:00,KyundMhdh,RT @Abo__Sadeem: @SaudiHousingCC @snlshry14 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 لكن البنك الأهلي لم يتيح الدفعة الإضاف…,140,Twitter for iPhone,snbalahli,0,4,4,[],RT @Abo__Sadeem: @ SaudiHousingCC@ snlshry14@ snbalahli @majedhogail @SAMA_GOV @ malwahhabi @modern_11 But the National Bank did not allow the additional payment...,RT SaudiHousingCC snlshry14 snbalahli malwahhabi But the National Bank did not allow the additional payment,2,Canada
1.66E+18,2023-05-23 09:48:51+00:00,KyundMhdh,RT @saeed14144: @Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 نرجوا من البنك الاهلي ايجاد الحلول وإ…,140,Twitter for iPhone,snbalahli,0,1,1,[],RT @saeed14144: @Abo__Sadeem @ snbalahli@ SaudiHousingCC@ majedhogail@SAMA_GOV @ malwahhabi @modern_11 Please ask the National Bank to find solutions and...,RT snbalahli SaudiHousingCC majedhogail malwahhabi Please ask the National Bank to find solutions and,2,Aus
1.66E+18,2023-05-23 09:48:51+00:00,Abo__Sadeem,@SaudiHousingCC @snlshry14 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 لكن البنك الأهلي لم يتيح الدفعة الإضافية لعملاءه بالرغم من موافقة @SaudiHousing على إعادة الرهن للص�,226,Twitter for Android,snbalahli,3,4,4,[],"@SaudiHousingCC @ snlshry14@ snbalahli @ majedhogail @Sama_GOV @ malwahhabi @modern_11 But Ahlibank did not provide the additional payment to its customers despite @ SaudiHousing agreeing to re-pledge the Sukuk, and the solvency of customers for real esta", snlshry14 snbalahli majedhogail malwahhabi But Ahlibank did not provide the additional payment to its customers despite SaudiHousing agreeing to repledge the Sukuk and the solvency of customers for real estate refinancing,3,Germany
1.66E+18,2023-05-23 09:48:44+00:00,KyundMhdh,RT @my__b3: @Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 البنك الاهلي متى بتتيح لنا الدفعه الاضافي…,140,Twitter for iPhone,snbalahli,0,1,1,[],RT @my__b3: @Abo__Sadeem @ snbalahli@ SaudiHousingCC @ majedhogail @SAMA_GOV @ malwahhabi @modern_11 Al-Ahli Bank when do we get the extra payment...,RT snbalahli SaudiHousingCC majedhogail malwahhabi AlAhli Bank when do we get the extra payment,2,Italy
1.66E+18,2023-05-23 09:47:34+00:00,FATIMAHALRASHAD,@snbalahli انا بفهم ليه حاجزين على المبلغ بصرافتي والخدمه الهاتفيه سيئه ولي فتره على هالموال ؟ المبلغ ليه يتم حجزه لا اقدر احول ولا اسحب ارجو حل م,161,Twitter for iPhone,snbalahli,0,0,0,[],@ snbalahliI understand why there are checkpoints on the amount of my money and the phone service is bad and I have a period on this money? The amount is not booked I can not transfer and do not withdraw I hope to solve a problem as soon as possible!, snbalahliI understand why there are checkpoints on the amount of my money and the phone service is bad and have period on this money The amount is not booked can not transfer and do not withdraw hope to solve problem as soon as possible,1,USA
1.66E+18,2023-05-23 09:47:32+00:00,stock_2823,"RT @Abo__Sadeem: #ثريد |
1️⃣قصة معاناة متعثري البناء الذاتي من البنك الأهلي
#الدفعه_الاضافيه_الاهلي
 @snbalahli  
 @SaudiHousingCC 
 @majed…",140,Twitter for Android,snbalahli,0,38,38,"['ثريد', 'الدفعه_الاضافيه_الاهلي']","RT @Abo__Sadeem: #Thareed |
️The Suffering of Ahlibank Self-Building Defaulters
# Extra_
payment_for_
ahli @snbalahli 
 @ SaudiHousingCC @majed…",RT ️The Suffering of Ahlibank SelfBuilding Laughingbiggrinorlaughwithglassesefaulters Extra paymentfor ahli SaudiHousingCC ,2,Iraq
1.66E+18,2023-05-23 09:47:02+00:00,SaudiHousingCC,"@kaled_nsc @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 مرحباً،
عزيزي
سعياً منا لتوفير أفضل الحلول التمويلية لتسهيل رحلة التملك لأهالينا المستفيدين ت�",264,Qualtrics Social Connect,snbalahli,0,0,0,[],"@kaled_nsc @Abo__Sadeem @snbalahli @ majedhogail@SAMA_GOV @ malwahhabi@modern_11 Hello,

In an effort to provide the best financing solutions to facilitate the ownership journey for our beneficiaries, the additional payment was made available to the benef", majedhogail malwahhabi Hello In an effort to provide the best financing solutions to facilitate the ownership journey for our beneficiaries the additional payment was made available to the beneficiaries of the selfconstruction product during the period of the financing contract,3,Iran
1.66E+18,2023-05-23 09:46:09+00:00,ena68160517,@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 للأسف البنك الاهلي يشوف العملاء من البناء الذاتي متضررين ولا عندهم اي حلول مثل باقي البنوك و�,321,Twitter for Android,snbalahli,0,0,0,[],"@Abo__Sadeem @ snbalahli @SaudiHousingCC @majedhogail @ SAMA_GOV @ malwahhabi @modern_11 Unfortunately, the National Bank shows customers of self-construction are damaged and do not have any solutions like the rest of the banks and there is no official st", snbalahli SAMAGOV malwahhabi Unfortunately the National Bank shows customers of selfconstruction are damaged and do not have any solutions like the rest of the banks and there is no official statement for them regarding the additional product for how long and our houses are standing and we pay rent and real estate installments And the biggest disaster we can transfer to second bank,1,Qatar
